Date,Open,High,Low,Close,Volume,Adj Close
2007-05-30,191.05,194.90,190.30,193.45,290800,193.45
2007-05-29,198.00,198.00,193.35,195.00,164800,195.00
2007-05-28,193.60,196.95,193.00,196.75,75700,196.75
2007-05-25,188.80,193.65,188.30,192.05,346200,192.05
2007-05-24,192.80,194.50,189.55,190.90,401000,190.90
2007-05-23,190.00,198.35,189.60,193.50,530100,193.50
2007-05-22,189.15,192.10,184.60,190.05,405500,190.05
2007-05-21,186.00,193.30,186.00,189.50,730400,189.50
2007-05-18,180.00,182.20,176.45,180.05,337300,180.05
2007-05-17,175.20,182.15,173.80,181.30,549600,181.30
2007-05-16,170.00,175.95,168.55,175.10,670800,175.10
2007-05-15,160.80,169.45,160.80,168.95,418500,168.95
2007-05-14,160.00,164.50,159.10,160.55,183900,160.55
2007-05-11,159.60,160.90,156.10,159.55,327100,159.55
2007-05-10,164.20,165.45,160.35,160.35,287900,160.35
2007-05-09,165.00,167.35,163.15,164.40,256300,164.40
2007-05-08,168.45,169.10,164.05,164.40,283600,164.40
2007-05-07,167.00,169.45,166.55,168.65,131800,168.65
2007-05-04,161.50,167.90,161.15,167.00,428100,167.00
2007-05-03,165.00,165.75,161.30,162.30,300600,162.30
2007-05-02,165.00,167.00,163.75,165.15,161700,165.15
2007-04-30,164.45,165.90,163.00,164.75,133500,164.75
2007-04-27,164.75,165.45,162.50,164.55,189400,164.55
2007-04-26,168.90,168.90,162.60,164.90,288100,164.90
2007-04-25,163.50,168.30,160.10,166.90,407900,166.90
2007-04-24,172.00,172.85,162.45,163.75,530100,163.75
2007-04-23,171.10,172.80,169.35,172.50,205100,172.50
2007-04-20,168.15,171.90,168.00,171.40,148000,171.40
2007-04-19,164.00,167.60,162.70,167.35,207200,167.35
2007-04-18,167.50,168.75,166.30,166.85,207800,166.85
2007-04-17,170.00,170.00,166.05,168.75,197900,168.75
2007-04-16,170.30,171.60,168.50,169.70,178200,169.70
