Date,Open,High,Low,Close,Volume,Adj Close
2006-06-23,57.90,58.85,56.90,57.50,864800,56.75
2006-06-22,57.15,58.15,57.00,57.90,693500,57.14
2006-06-21,55.95,56.35,54.90,56.30,635300,55.56
2006-06-20,55.00,55.80,54.75,55.50,677600,54.77
2006-06-19,53.35,55.55,53.05,55.45,764800,54.72
2006-06-14,52.50,52.80,51.25,51.75,604800,51.07
2006-06-13,53.30,53.30,51.20,52.15,740400,51.47
2006-06-12,54.90,55.80,54.20,54.25,474700,53.54
2006-06-09,55.00,55.75,54.00,54.65,970400,53.94
2006-06-08,55.80,56.25,53.00,53.05,1315000,52.36
2006-06-07,58.30,59.40,56.30,57.10,819300,56.35
2006-06-06,59.80,60.45,57.55,57.95,987100,57.19
2006-06-05,62.25,62.25,60.60,60.80,202400,60.00
2006-06-02,61.80,63.15,61.00,61.50,947600,60.70
2006-06-01,61.80,62.80,60.25,60.60,473700,59.81
2006-05-31,60.00,62.35,59.50,61.75,706000,60.94
2006-05-30,61.90,64.10,60.65,61.00,1093200,60.20
2006-05-29,62.45,62.90,62.00,62.50,287300,61.68
2006-05-26,60.80,62.15,60.00,62.05,334500,61.24
2006-05-25,59.00,59.95,58.40,59.75,298200,58.97
2006-05-24,59.70,60.00,57.50,58.85,534900,58.08
2006-05-23,57.55,60.25,57.50,59.70,968400,58.92
2006-05-22,60.90,61.15,57.50,57.80,636900,57.04
2006-05-19,61.95,62.75,60.40,60.90,460700,60.10
2006-05-18,60.80,62.75,60.15,61.50,2587900,60.70
2006-05-17,63.90,65.45,61.40,61.45,324300,60.65
2006-05-16,65.00,65.35,63.50,63.70,619200,62.87
2006-05-15,66.30,66.30,64.30,64.90,489800,64.05
2006-05-12,68.00,68.35,66.25,66.40,434700,65.53
2006-05-11,69.80,70.30,68.90,69.20,1415500,67.69
2006-05-10,68.35,70.20,68.20,69.85,2015700,68.33
2006-05-09,68.15,68.70,67.90,68.70,148400,67.20
2006-05-08,68.35,68.50,67.75,68.15,500700,66.67
2006-05-05,68.60,68.75,67.15,68.25,949800,66.76
2006-05-04,67.05,69.20,67.05,68.25,599500,66.76
2006-05-03,65.70,67.45,65.65,67.00,1000800,65.54
2006-05-02,64.70,65.75,64.65,65.10,778000,63.68
2006-05-01,65.05,65.05,65.05,65.05,000,63.63
2006-04-28,65.00,65.30,64.25,65.05,560100,63.63
2006-04-27,65.15,65.75,64.05,65.00,581400,63.58
2006-04-26,65.00,65.00,64.50,64.65,249700,63.24
2006-04-25,65.45,65.85,64.45,64.45,672300,63.05
2006-04-24,65.25,65.95,65.10,65.30,323600,63.88
2006-04-21,65.50,65.70,64.60,65.40,905000,63.98
2006-04-20,64.00,65.45,64.00,65.20,453400,63.78
2006-04-19,64.05,64.65,64.05,64.40,529000,63.00
2006-04-18,64.25,64.50,63.30,63.80,522000,62.41
2006-04-17,64.30,64.30,64.30,64.30,000,62.90
2006-04-14,64.30,64.30,64.30,64.30,000,62.90
2006-04-13,64.00,64.70,64.00,64.30,174300,62.90
2006-04-12,65.70,66.00,64.00,64.35,405200,62.95
2006-04-11,65.80,66.40,65.70,65.70,369600,64.27
2006-04-10,67.10,67.10,65.45,65.80,411900,64.37
2006-04-07,68.75,69.10,66.50,67.10,790800,65.64
2006-04-06,68.90,68.95,68.15,68.75,614700,67.25
2006-04-05,69.10,69.95,68.25,68.60,727900,67.11
2006-04-04,68.45,69.10,66.60,68.70,467600,67.20
2006-04-03,67.45,69.25,67.30,68.40,431700,66.91
2006-03-31,66.90,67.75,66.50,66.70,440000,65.25
2006-03-30,65.85,67.55,65.35,67.35,754700,65.88
2006-03-29,64.25,66.60,64.25,66.50,1253700,65.05
2006-03-28,64.25,65.00,63.50,64.25,346300,62.85
2006-03-27,64.95,65.00,63.95,64.45,338000,63.05
2006-03-24,64.40,65.05,64.15,64.90,444800,63.49
2006-03-23,62.05,64.80,62.05,64.50,788600,63.10
2006-03-22,62.30,62.75,61.80,62.20,239600,60.85
2006-03-21,63.25,63.35,62.30,62.45,195900,61.09
2006-03-20,63.30,63.85,62.70,62.95,260800,61.58
2006-03-17,61.70,64.90,61.70,63.10,722100,61.73
2006-03-16,62.60,62.85,61.55,61.65,470900,60.31
2006-03-15,63.30,63.30,62.35,62.35,436100,60.99
2006-03-14,61.90,63.20,61.90,62.75,280500,61.38
2006-03-13,62.40,62.85,61.65,61.90,330000,60.55
2006-03-10,61.10,62.20,61.10,62.20,510100,60.85
2006-03-09,61.25,61.80,60.75,61.60,349700,60.26
2006-03-08,61.50,61.50,60.75,60.95,218400,59.62
2006-03-07,61.00,61.35,60.55,61.25,336900,59.92
2006-03-06,62.35,62.80,61.45,61.50,510200,60.16
2006-03-03,61.50,62.90,61.40,62.00,864200,60.65
2006-03-02,63.00,63.35,61.60,61.80,427300,60.45
2006-03-01,62.80,64.45,62.80,62.90,483500,61.53
2006-02-28,64.25,64.80,62.00,62.85,667200,61.48
2006-02-27,65.10,65.20,64.20,64.25,221700,62.85
2006-02-24,66.00,66.00,64.45,64.70,432300,63.29
2006-02-23,64.00,65.50,63.85,65.50,480400,64.07
2006-02-22,63.95,64.25,63.25,63.75,468200,62.36
2006-02-21,63.70,64.10,63.20,63.65,675100,62.26
2006-02-20,64.05,64.15,63.15,63.20,214700,61.82
2006-02-17,64.35,64.70,63.60,64.00,456000,62.61
2006-02-16,64.50,65.10,64.25,64.50,611100,63.10
2006-02-15,64.90,65.20,64.70,64.90,839900,63.49
2006-02-14,64.70,65.10,64.40,64.65,556800,63.24
2006-02-13,65.70,65.70,64.95,65.00,463500,63.58
2006-02-10,65.75,65.75,64.70,65.00,486600,63.58
2006-02-09,67.00,67.00,64.50,65.45,866200,64.02
2006-02-08,63.45,67.25,60.10,67.00,3383500,65.54
2006-02-07,64.55,65.25,63.05,63.35,479900,61.97
2006-02-06,64.45,65.45,64.45,64.65,380000,63.24
2006-02-03,65.75,65.85,64.15,64.75,488900,63.34
2006-02-02,65.35,66.40,64.65,65.85,1091000,64.42
